time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2018-04-22T09:00:00Z,10.93,-85.78,NaN
2018-04-22T09:00:00Z,10.94,-85.81,26.902
2018-04-22T09:00:00Z,10.94,-85.8,26.936
2018-04-22T09:00:00Z,10.94,-85.79,NaN
2018-04-22T09:00:00Z,10.94,-85.78,27.007
2018-04-22T09:00:00Z,10.95,-85.81,26.887
2018-04-22T09:00:00Z,10.95,-85.8,26.921
2018-04-22T09:00:00Z,10.95,-85.79,26.956
2018-04-22T09:00:00Z,10.95,-85.78,26.992
2018-04-23T09:00:00Z,10.93,-85.81,26.643
2018-04-23T09:00:00Z,10.93,-85.8,NaN
2018-04-23T09:00:00Z,10.93,-85.79,NaN
2018-04-23T09:00:00Z,10.93,-85.78,NaN
2018-04-23T09:00:00Z,10.94,-85.81,26.584
2018-04-23T09:00:00Z,10.94,-85.8,26.617
2018-04-23T09:00:00Z,10.94,-85.79,NaN
2018-04-23T09:00:00Z,10.94,-85.78,26.685
2018-04-23T09:00:00Z,10.95,-85.81,26.526
2018-04-23T09:00:00Z,10.95,-85.8,26.561
2018-04-23T09:00:00Z,10.95,-85.79,26.598
2018-04-23T09:00:00Z,10.95,-85.78,26.635
2018-04-24T09:00:00Z,10.93,-85.81,26.419
2018-04-24T09:00:00Z,10.93,-85.8,NaN
2018-04-24T09:00:00Z,10.93,-85.79,NaN
2018-04-24T09:00:00Z,10.93,-85.78,NaN
2018-04-24T09:00:00Z,10.94,-85.81,26.339
2018-04-24T09:00:00Z,10.94,-85.8,26.373
2018-04-24T09:00:00Z,10.94,-85.79,NaN
2018-04-24T09:00:00Z,10.94,-85.78,26.447
2018-04-24T09:00:00Z,10.95,-85.81,26.26
2018-04-24T09:00:00Z,10.95,-85.8,26.297
2018-04-24T09:00:00Z,10.95,-85.79,26.336
2018-04-24T09:00:00Z,10.95,-85.78,26.378
2018-04-25T09:00:00Z,10.93,-85.81,26.218
2018-04-25T09:00:00Z,10.93,-85.8,NaN
2018-04-25T09:00:00Z,10.93,-85.79,NaN
2018-04-25T09:00:00Z,10.93,-85.78,NaN
2018-04-25T09:00:00Z,10.94,-85.81,26.14
2018-04-25T09:00:00Z,10.94,-85.8,26.17
2018-04-25T09:00:00Z,10.94,-85.79,NaN
2018-04-25T09:00:00Z,10.94,-85.78,26.234
2018-04-25T09:00:00Z,10.95,-85.81,26.063
2018-04-25T09:00:00Z,10.95,-85.8,26.095
2018-04-25T09:00:00Z,10.95,-85.79,26.13
2018-04-25T09:00:00Z,10.95,-85.78,26.166
2018-04-26T09:00:00Z,10.93,-85.81,25.849
2018-04-26T09:00:00Z,10.93,-85.8,NaN
2018-04-26T09:00:00Z,10.93,-85.79,NaN
2018-04-26T09:00:00Z,10.93,-85.78,NaN
2018-04-26T09:00:00Z,10.94,-85.81,25.789
2018-04-26T09:00:00Z,10.94,-85.8,25.818
2018-04-26T09:00:00Z,10.94,-85.79,NaN
2018-04-26T09:00:00Z,10.94,-85.78,25.88
2018-04-26T09:00:00Z,10.95,-85.81,25.731
2018-04-26T09:00:00Z,10.95,-85.8,25.761
2018-04-26T09:00:00Z,10.95,-85.79,25.793
2018-04-26T09:00:00Z,10.95,-85.78,25.827
2018-04-27T09:00:00Z,10.93,-85.81,28.468
2018-04-27T09:00:00Z,10.93,-85.8,NaN
2018-04-27T09:00:00Z,10.93,-85.79,NaN
2018-04-27T09:00:00Z,10.93,-85.78,NaN
2018-04-27T09:00:00Z,10.94,-85.81,28.447
2018-04-27T09:00:00Z,10.94,-85.8,28.448
2018-04-27T09:00:00Z,10.94,-85.79,NaN
2018-04-27T09:00:00Z,10.94,-85.78,28.448
2018-04-27T09:00:00Z,10.95,-85.81,28.426000000000002
2018-04-27T09:00:00Z,10.95,-85.8,28.427
2018-04-27T09:00:00Z,10.95,-85.79,28.427
2018-04-27T09:00:00Z,10.95,-85.78,28.428
2018-04-28T09:00:00Z,10.93,-85.81,30.456
2018-04-28T09:00:00Z,10.93,-85.8,NaN
2018-04-28T09:00:00Z,10.93,-85.79,NaN
2018-04-28T09:00:00Z,10.93,-85.78,NaN
2018-04-28T09:00:00Z,10.94,-85.81,30.457
2018-04-28T09:00:00Z,10.94,-85.8,30.451999999999998
2018-04-28T09:00:00Z,10.94,-85.79,NaN
2018-04-28T09:00:00Z,10.94,-85.78,30.44
2018-04-28T09:00:00Z,10.95,-85.81,30.458
2018-04-28T09:00:00Z,10.95,-85.8,30.453
2018-04-28T09:00:00Z,10.95,-85.79,30.448
2018-04-28T09:00:00Z,10.95,-85.78,30.442
2018-04-29T09:00:00Z,10.93,-85.81,30.302
2018-04-29T09:00:00Z,10.93,-85.8,NaN
2018-04-29T09:00:00Z,10.93,-85.79,NaN
2018-04-29T09:00:00Z,10.93,-85.78,NaN
2018-04-29T09:00:00Z,10.94,-85.81,30.301000000000002
2018-04-29T09:00:00Z,10.94,-85.8,30.3
2018-04-29T09:00:00Z,10.94,-85.79,NaN
2018-04-29T09:00:00Z,10.94,-85.78,30.298000000000002
2018-04-29T09:00:00Z,10.95,-85.81,30.299
2018-04-29T09:00:00Z,10.95,-85.8,30.299
2018-04-29T09:00:00Z,10.95,-85.79,30.298000000000002
2018-04-29T09:00:00Z,10.95,-85.78,30.296
2018-04-30T09:00:00Z,10.93,-85.81,28.559
2018-04-30T09:00:00Z,10.93,-85.8,NaN
2018-04-30T09:00:00Z,10.93,-85.79,NaN
2018-04-30T09:00:00Z,10.93,-85.78,NaN
2018-04-30T09:00:00Z,10.94,-85.81,28.566
2018-04-30T09:00:00Z,10.94,-85.8,28.568
2018-04-30T09:00:00Z,10.94,-85.79,NaN
2018-04-30T09:00:00Z,10.94,-85.78,28.574
2018-04-30T09:00:00Z,10.95,-85.81,28.573
2018-04-30T09:00:00Z,10.95,-85.8,28.576
2018-04-30T09:00:00Z,10.95,-85.79,28.579
2018-04-30T09:00:00Z,10.95,-85.78,28.582
2018-05-01T09:00:00Z,10.93,-85.81,28.137999999999998
2018-05-01T09:00:00Z,10.93,-85.8,NaN
2018-05-01T09:00:00Z,10.93,-85.79,NaN
2018-05-01T09:00:00Z,10.93,-85.78,NaN
2018-05-01T09:00:00Z,10.94,-85.81,28.147
2018-05-01T09:00:00Z,10.94,-85.8,28.156
2018-05-01T09:00:00Z,10.94,-85.79,NaN
2018-05-01T09:00:00Z,10.94,-85.78,28.177
2018-05-01T09:00:00Z,10.95,-85.81,28.157
2018-05-01T09:00:00Z,10.95,-85.8,28.167
2018-05-01T09:00:00Z,10.95,-85.79,28.178
2018-05-01T09:00:00Z,10.95,-85.78,28.19
2018-05-02T09:00:00Z,10.93,-85.81,28.014
2018-05-02T09:00:00Z,10.93,-85.8,NaN
2018-05-02T09:00:00Z,10.93,-85.79,NaN
2018-05-02T09:00:00Z,10.93,-85.78,NaN
2018-05-02T09:00:00Z,10.94,-85.81,28.02
2018-05-02T09:00:00Z,10.94,-85.8,28.03
2018-05-02T09:00:00Z,10.94,-85.79,NaN
2018-05-02T09:00:00Z,10.94,-85.78,28.051000000000002
2018-05-02T09:00:00Z,10.95,-85.81,28.027
2018-05-02T09:00:00Z,10.95,-85.8,28.037
2018-05-02T09:00:00Z,10.95,-85.79,28.049
2018-05-02T09:00:00Z,10.95,-85.78,28.06
2018-05-03T09:00:00Z,10.93,-85.81,28.209
2018-05-03T09:00:00Z,10.93,-85.8,NaN
2018-05-03T09:00:00Z,10.93,-85.79,NaN
2018-05-03T09:00:00Z,10.93,-85.78,NaN
2018-05-03T09:00:00Z,10.94,-85.81,28.201
2018-05-03T09:00:00Z,10.94,-85.8,28.201999999999998
2018-05-03T09:00:00Z,10.94,-85.79,NaN
2018-05-03T09:00:00Z,10.94,-85.78,28.205
2018-05-03T09:00:00Z,10.95,-85.81,28.194
2018-05-03T09:00:00Z,10.95,-85.8,28.196
2018-05-03T09:00:00Z,10.95,-85.79,28.198
2018-05-03T09:00:00Z,10.95,-85.78,28.2
2018-05-04T09:00:00Z,10.93,-85.81,28.272
2018-05-04T09:00:00Z,10.93,-85.8,NaN
2018-05-04T09:00:00Z,10.93,-85.79,NaN
2018-05-04T09:00:00Z,10.93,-85.78,NaN
2018-05-04T09:00:00Z,10.94,-85.81,28.272
2018-05-04T09:00:00Z,10.94,-85.8,28.281
2018-05-04T09:00:00Z,10.94,-85.79,NaN
2018-05-04T09:00:00Z,10.94,-85.78,28.3
2018-05-04T09:00:00Z,10.95,-85.81,28.271
2018-05-04T09:00:00Z,10.95,-85.8,28.28
2018-05-04T09:00:00Z,10.95,-85.79,28.289
2018-05-04T09:00:00Z,10.95,-85.78,28.299
2018-05-05T09:00:00Z,10.93,-85.81,28.658
2018-05-05T09:00:00Z,10.93,-85.8,NaN
2018-05-05T09:00:00Z,10.93,-85.79,NaN
2018-05-05T09:00:00Z,10.93,-85.78,NaN
2018-05-05T09:00:00Z,10.94,-85.81,28.668
2018-05-05T09:00:00Z,10.94,-85.8,28.671
2018-05-05T09:00:00Z,10.94,-85.79,NaN
2018-05-05T09:00:00Z,10.94,-85.78,28.677
2018-05-05T09:00:00Z,10.95,-85.81,28.679000000000002
2018-05-05T09:00:00Z,10.95,-85.8,28.681
2018-05-05T09:00:00Z,10.95,-85.79,28.684
2018-05-05T09:00:00Z,10.95,-85.78,28.686
2018-05-06T09:00:00Z,10.93,-85.81,29.033
2018-05-06T09:00:00Z,10.93,-85.8,NaN
2018-05-06T09:00:00Z,10.93,-85.79,NaN
2018-05-06T09:00:00Z,10.93,-85.78,NaN
2018-05-06T09:00:00Z,10.94,-85.81,29.036
2018-05-06T09:00:00Z,10.94,-85.8,29.029
2018-05-06T09:00:00Z,10.94,-85.79,NaN
2018-05-06T09:00:00Z,10.94,-85.78,29.014
2018-05-06T09:00:00Z,10.95,-85.81,29.039
2018-05-06T09:00:00Z,10.95,-85.8,29.031
2018-05-06T09:00:00Z,10.95,-85.79,29.022
2018-05-06T09:00:00Z,10.95,-85.78,29.014
2018-05-07T09:00:00Z,10.93,-85.81,28.929000000000002
2018-05-07T09:00:00Z,10.93,-85.8,NaN
2018-05-07T09:00:00Z,10.93,-85.79,NaN
2018-05-07T09:00:00Z,10.93,-85.78,NaN
2018-05-07T09:00:00Z,10.94,-85.81,28.933
2018-05-07T09:00:00Z,10.94,-85.8,28.931
2018-05-07T09:00:00Z,10.94,-85.79,NaN
2018-05-07T09:00:00Z,10.94,-85.78,28.928
2018-05-07T09:00:00Z,10.95,-85.81,28.936
2018-05-07T09:00:00Z,10.95,-85.8,28.934
2018-05-07T09:00:00Z,10.95,-85.79,28.932
2018-05-07T09:00:00Z,10.95,-85.78,28.929000000000002
2018-05-08T09:00:00Z,10.93,-85.81,28.776
2018-05-08T09:00:00Z,10.93,-85.8,NaN
2018-05-08T09:00:00Z,10.93,-85.79,NaN
2018-05-08T09:00:00Z,10.93,-85.78,NaN
2018-05-08T09:00:00Z,10.94,-85.81,28.776
2018-05-08T09:00:00Z,10.94,-85.8,28.788
2018-05-08T09:00:00Z,10.94,-85.79,NaN
2018-05-08T09:00:00Z,10.94,-85.78,28.809
2018-05-08T09:00:00Z,10.95,-85.81,28.777
2018-05-08T09:00:00Z,10.95,-85.8,28.789
2018-05-08T09:00:00Z,10.95,-85.79,28.8
2018-05-08T09:00:00Z,10.95,-85.78,28.81
2018-05-09T09:00:00Z,10.93,-85.81,28.594
2018-05-09T09:00:00Z,10.93,-85.8,NaN
2018-05-09T09:00:00Z,10.93,-85.79,NaN
2018-05-09T09:00:00Z,10.93,-85.78,NaN
2018-05-09T09:00:00Z,10.94,-85.81,28.587
2018-05-09T09:00:00Z,10.94,-85.8,28.604
2018-05-09T09:00:00Z,10.94,-85.79,NaN
2018-05-09T09:00:00Z,10.94,-85.78,28.634
2018-05-09T09:00:00Z,10.95,-85.81,28.583
2018-05-09T09:00:00Z,10.95,-85.8,28.598
2018-05-09T09:00:00Z,10.95,-85.79,28.614
2018-05-09T09:00:00Z,10.95,-85.78,28.628
2018-05-10T09:00:00Z,10.93,-85.81,28.511
2018-05-10T09:00:00Z,10.93,-85.8,NaN
2018-05-10T09:00:00Z,10.93,-85.79,NaN
2018-05-10T09:00:00Z,10.93,-85.78,NaN
2018-05-10T09:00:00Z,10.94,-85.81,28.5
2018-05-10T09:00:00Z,10.94,-85.8,28.509
2018-05-10T09:00:00Z,10.94,-85.79,NaN
2018-05-10T09:00:00Z,10.94,-85.78,28.524
2018-05-10T09:00:00Z,10.95,-85.81,28.491
2018-05-10T09:00:00Z,10.95,-85.8,28.499
2018-05-10T09:00:00Z,10.95,-85.79,28.507
2018-05-10T09:00:00Z,10.95,-85.78,28.515
2018-05-11T09:00:00Z,10.93,-85.81,28.868
2018-05-11T09:00:00Z,10.93,-85.8,NaN
2018-05-11T09:00:00Z,10.93,-85.79,NaN
2018-05-11T09:00:00Z,10.93,-85.78,NaN
2018-05-11T09:00:00Z,10.94,-85.81,28.859
2018-05-11T09:00:00Z,10.94,-85.8,28.859
2018-05-11T09:00:00Z,10.94,-85.79,NaN
2018-05-11T09:00:00Z,10.94,-85.78,28.858
2018-05-11T09:00:00Z,10.95,-85.81,28.85
2018-05-11T09:00:00Z,10.95,-85.8,28.85
2018-05-11T09:00:00Z,10.95,-85.79,28.849
2018-05-11T09:00:00Z,10.95,-85.78,28.848
2018-05-12T09:00:00Z,10.93,-85.81,29.101
2018-05-12T09:00:00Z,10.93,-85.8,NaN
2018-05-12T09:00:00Z,10.93,-85.79,NaN
2018-05-12T09:00:00Z,10.93,-85.78,NaN
2018-05-12T09:00:00Z,10.94,-85.81,29.091
2018-05-12T09:00:00Z,10.94,-85.8,29.082
2018-05-12T09:00:00Z,10.94,-85.79,NaN
2018-05-12T09:00:00Z,10.94,-85.78,29.065
2018-05-12T09:00:00Z,10.95,-85.81,29.081
2018-05-12T09:00:00Z,10.95,-85.8,29.072
2018-05-12T09:00:00Z,10.95,-85.79,29.063
2018-05-12T09:00:00Z,10.95,-85.78,29.055
2018-05-13T09:00:00Z,10.93,-85.81,29.509999999999998
2018-05-13T09:00:00Z,10.93,-85.8,NaN
2018-05-13T09:00:00Z,10.93,-85.79,NaN
2018-05-13T09:00:00Z,10.93,-85.78,NaN
2018-05-13T09:00:00Z,10.94,-85.81,29.502
2018-05-13T09:00:00Z,10.94,-85.8,29.505
2018-05-13T09:00:00Z,10.94,-85.79,NaN
2018-05-13T09:00:00Z,10.94,-85.78,29.511
2018-05-13T09:00:00Z,10.95,-85.81,29.493000000000002
2018-05-13T09:00:00Z,10.95,-85.8,29.496000000000002
2018-05-13T09:00:00Z,10.95,-85.79,29.499
2018-05-13T09:00:00Z,10.95,-85.78,29.503
2018-05-14T09:00:00Z,10.93,-85.81,29.11
2018-05-14T09:00:00Z,10.93,-85.8,NaN
2018-05-14T09:00:00Z,10.93,-85.79,NaN
2018-05-14T09:00:00Z,10.93,-85.78,NaN
2018-05-14T09:00:00Z,10.94,-85.81,29.111
2018-05-14T09:00:00Z,10.94,-85.8,29.111
2018-05-14T09:00:00Z,10.94,-85.79,NaN
2018-05-14T09:00:00Z,10.94,-85.78,29.111
2018-05-14T09:00:00Z,10.95,-85.81,29.113
2018-05-14T09:00:00Z,10.95,-85.8,29.113
2018-05-14T09:00:00Z,10.95,-85.79,29.113
2018-05-14T09:00:00Z,10.95,-85.78,29.113
2018-05-15T09:00:00Z,10.93,-85.81,29.326999999999998
2018-05-15T09:00:00Z,10.93,-85.8,NaN
2018-05-15T09:00:00Z,10.93,-85.79,NaN
2018-05-15T09:00:00Z,10.93,-85.78,NaN
2018-05-15T09:00:00Z,10.94,-85.81,29.325
2018-05-15T09:00:00Z,10.94,-85.8,29.323
2018-05-15T09:00:00Z,10.94,-85.79,NaN
2018-05-15T09:00:00Z,10.94,-85.78,29.32
2018-05-15T09:00:00Z,10.95,-85.81,29.323
2018-05-15T09:00:00Z,10.95,-85.8,29.320999999999998
2018-05-15T09:00:00Z,10.95,-85.79,29.32
2018-05-15T09:00:00Z,10.95,-85.78,29.318
2018-05-16T09:00:00Z,10.93,-85.81,29.895
2018-05-16T09:00:00Z,10.93,-85.8,NaN
2018-05-16T09:00:00Z,10.93,-85.79,NaN
2018-05-16T09:00:00Z,10.93,-85.78,NaN
2018-05-16T09:00:00Z,10.94,-85.81,29.9
2018-05-16T09:00:00Z,10.94,-85.8,29.897
2018-05-16T09:00:00Z,10.94,-85.79,NaN
2018-05-16T09:00:00Z,10.94,-85.78,29.891
2018-05-16T09:00:00Z,10.95,-85.81,29.904
2018-05-16T09:00:00Z,10.95,-85.8,29.901
2018-05-16T09:00:00Z,10.95,-85.79,29.898
2018-05-16T09:00:00Z,10.95,-85.78,29.895
2018-05-17T09:00:00Z,10.93,-85.81,29.778
2018-05-17T09:00:00Z,10.93,-85.8,NaN
2018-05-17T09:00:00Z,10.93,-85.79,NaN
2018-05-17T09:00:00Z,10.93,-85.78,NaN
2018-05-17T09:00:00Z,10.94,-85.81,29.777
2018-05-17T09:00:00Z,10.94,-85.8,29.775
2018-05-17T09:00:00Z,10.94,-85.79,NaN
2018-05-17T09:00:00Z,10.94,-85.78,29.772
2018-05-17T09:00:00Z,10.95,-85.81,29.776
2018-05-17T09:00:00Z,10.95,-85.8,29.774
2018-05-17T09:00:00Z,10.95,-85.79,29.773
2018-05-17T09:00:00Z,10.95,-85.78,29.771
2018-05-18T09:00:00Z,10.93,-85.81,29.891
2018-05-18T09:00:00Z,10.93,-85.8,NaN
2018-05-18T09:00:00Z,10.93,-85.79,NaN
2018-05-18T09:00:00Z,10.93,-85.78,NaN
2018-05-18T09:00:00Z,10.94,-85.81,29.881999999999998
2018-05-18T09:00:00Z,10.94,-85.8,29.884
2018-05-18T09:00:00Z,10.94,-85.79,NaN
2018-05-18T09:00:00Z,10.94,-85.78,29.886
2018-05-18T09:00:00Z,10.95,-85.81,29.874
2018-05-18T09:00:00Z,10.95,-85.8,29.876
2018-05-18T09:00:00Z,10.95,-85.79,29.877
2018-05-18T09:00:00Z,10.95,-85.78,29.878
2018-05-19T09:00:00Z,10.93,-85.81,29.979
2018-05-19T09:00:00Z,10.93,-85.8,NaN
2018-05-19T09:00:00Z,10.93,-85.79,NaN
2018-05-19T09:00:00Z,10.93,-85.78,NaN
2018-05-19T09:00:00Z,10.94,-85.81,29.97
2018-05-19T09:00:00Z,10.94,-85.8,29.972
2018-05-19T09:00:00Z,10.94,-85.79,NaN
2018-05-19T09:00:00Z,10.94,-85.78,29.974
2018-05-19T09:00:00Z,10.95,-85.81,29.962
2018-05-19T09:00:00Z,10.95,-85.8,29.963
2018-05-19T09:00:00Z,10.95,-85.79,29.964
2018-05-19T09:00:00Z,10.95,-85.78,29.965
2018-05-20T09:00:00Z,10.93,-85.81,29.614
2018-05-20T09:00:00Z,10.93,-85.8,NaN
2018-05-20T09:00:00Z,10.93,-85.79,NaN
2018-05-20T09:00:00Z,10.93,-85.78,NaN
2018-05-20T09:00:00Z,10.94,-85.81,29.615000000000002
2018-05-20T09:00:00Z,10.94,-85.8,29.599
2018-05-20T09:00:00Z,10.94,-85.79,NaN
2018-05-20T09:00:00Z,10.94,-85.78,29.567
2018-05-20T09:00:00Z,10.95,-85.81,29.616
2018-05-20T09:00:00Z,10.95,-85.8,29.595
2018-05-20T09:00:00Z,10.95,-85.79,29.576999999999998
2018-05-20T09:00:00Z,10.95,-85.78,29.560000000000002
2018-05-21T09:00:00Z,10.93,-85.81,29.524
2018-05-21T09:00:00Z,10.93,-85.8,NaN
2018-05-21T09:00:00Z,10.93,-85.79,NaN
2018-05-21T09:00:00Z,10.93,-85.78,NaN
2018-05-21T09:00:00Z,10.94,-85.81,29.52
2018-05-21T09:00:00Z,10.94,-85.8,29.511
2018-05-21T09:00:00Z,10.94,-85.79,NaN
2018-05-21T09:00:00Z,10.94,-85.78,29.495
2018-05-21T09:00:00Z,10.95,-85.81,29.517
2018-05-21T09:00:00Z,10.95,-85.8,29.506999999999998
2018-05-21T09:00:00Z,10.95,-85.79,29.497
2018-05-21T09:00:00Z,10.95,-85.78,29.489
2018-05-22T09:00:00Z,10.93,-85.81,29.521
2018-05-22T09:00:00Z,10.93,-85.8,NaN
2018-05-22T09:00:00Z,10.93,-85.79,NaN
2018-05-22T09:00:00Z,10.93,-85.78,NaN
2018-05-22T09:00:00Z,10.94,-85.81,29.518
2018-05-22T09:00:00Z,10.94,-85.8,29.517
2018-05-22T09:00:00Z,10.94,-85.79,NaN
2018-05-22T09:00:00Z,10.94,-85.78,29.516
2018-05-22T09:00:00Z,10.95,-85.81,29.516
2018-05-22T09:00:00Z,10.95,-85.8,29.515
2018-05-22T09:00:00Z,10.95,-85.79,29.514
2018-05-22T09:00:00Z,10.95,-85.78,29.514
2018-05-23T09:00:00Z,10.93,-85.81,29.816
2018-05-23T09:00:00Z,10.93,-85.8,NaN
2018-05-23T09:00:00Z,10.93,-85.79,NaN
2018-05-23T09:00:00Z,10.93,-85.78,NaN
2018-05-23T09:00:00Z,10.94,-85.81,29.809
2018-05-23T09:00:00Z,10.94,-85.8,29.809
2018-05-23T09:00:00Z,10.94,-85.79,NaN
2018-05-23T09:00:00Z,10.94,-85.78,29.810000000000002
2018-05-23T09:00:00Z,10.95,-85.81,29.803
2018-05-23T09:00:00Z,10.95,-85.8,29.803
2018-05-23T09:00:00Z,10.95,-85.79,29.803
2018-05-23T09:00:00Z,10.95,-85.78,29.804000000000002
2018-05-24T09:00:00Z,10.93,-85.81,30.125
2018-05-24T09:00:00Z,10.93,-85.8,NaN
2018-05-24T09:00:00Z,10.93,-85.79,NaN
2018-05-24T09:00:00Z,10.93,-85.78,NaN
2018-05-24T09:00:00Z,10.94,-85.81,30.119
2018-05-24T09:00:00Z,10.94,-85.8,30.119
2018-05-24T09:00:00Z,10.94,-85.79,NaN
2018-05-24T09:00:00Z,10.94,-85.78,30.119
2018-05-24T09:00:00Z,10.95,-85.81,30.112000000000002
2018-05-24T09:00:00Z,10.95,-85.8,30.112000000000002
2018-05-24T09:00:00Z,10.95,-85.79,30.112000000000002
2018-05-24T09:00:00Z,10.95,-85.78,30.112000000000002
2018-05-25T09:00:00Z,10.93,-85.81,30.3
2018-05-25T09:00:00Z,10.93,-85.8,NaN
2018-05-25T09:00:00Z,10.93,-85.79,NaN
2018-05-25T09:00:00Z,10.93,-85.78,NaN
2018-05-25T09:00:00Z,10.94,-85.81,30.293
2018-05-25T09:00:00Z,10.94,-85.8,30.294
2018-05-25T09:00:00Z,10.94,-85.79,NaN
2018-05-25T09:00:00Z,10.94,-85.78,30.298000000000002
2018-05-25T09:00:00Z,10.95,-85.81,30.285
2018-05-25T09:00:00Z,10.95,-85.8,30.287
2018-05-25T09:00:00Z,10.95,-85.79,30.289
2018-05-25T09:00:00Z,10.95,-85.78,30.29
2018-05-26T09:00:00Z,10.93,-85.81,30.628
2018-05-26T09:00:00Z,10.93,-85.8,NaN
2018-05-26T09:00:00Z,10.93,-85.79,NaN
2018-05-26T09:00:00Z,10.93,-85.78,NaN
2018-05-26T09:00:00Z,10.94,-85.81,30.625
2018-05-26T09:00:00Z,10.94,-85.8,30.629
2018-05-26T09:00:00Z,10.94,-85.79,NaN
2018-05-26T09:00:00Z,10.94,-85.78,30.637
2018-05-26T09:00:00Z,10.95,-85.81,30.622
2018-05-26T09:00:00Z,10.95,-85.8,30.626
2018-05-26T09:00:00Z,10.95,-85.79,30.63
2018-05-26T09:00:00Z,10.95,-85.78,30.634
2018-05-27T09:00:00Z,10.93,-85.81,30.581
2018-05-27T09:00:00Z,10.93,-85.8,NaN
2018-05-27T09:00:00Z,10.93,-85.79,NaN
2018-05-27T09:00:00Z,10.93,-85.78,NaN
2018-05-27T09:00:00Z,10.94,-85.81,30.58
2018-05-27T09:00:00Z,10.94,-85.8,30.583
2018-05-27T09:00:00Z,10.94,-85.79,NaN
2018-05-27T09:00:00Z,10.94,-85.78,30.59
2018-05-27T09:00:00Z,10.95,-85.81,30.579
2018-05-27T09:00:00Z,10.95,-85.8,30.583
2018-05-27T09:00:00Z,10.95,-85.79,30.586
2018-05-27T09:00:00Z,10.95,-85.78,30.589
2018-05-28T09:00:00Z,10.93,-85.81,30.439
2018-05-28T09:00:00Z,10.93,-85.8,NaN
2018-05-28T09:00:00Z,10.93,-85.79,NaN
2018-05-28T09:00:00Z,10.93,-85.78,NaN
2018-05-28T09:00:00Z,10.94,-85.81,30.438
2018-05-28T09:00:00Z,10.94,-85.8,30.441
2018-05-28T09:00:00Z,10.94,-85.79,NaN
2018-05-28T09:00:00Z,10.94,-85.78,30.447
2018-05-28T09:00:00Z,10.95,-85.81,30.436
2018-05-28T09:00:00Z,10.95,-85.8,30.439
2018-05-28T09:00:00Z,10.95,-85.79,30.442
2018-05-28T09:00:00Z,10.95,-85.78,30.445999999999998
2018-05-29T09:00:00Z,10.93,-85.81,30.61
2018-05-29T09:00:00Z,10.93,-85.8,NaN
2018-05-29T09:00:00Z,10.93,-85.79,NaN
2018-05-29T09:00:00Z,10.93,-85.78,NaN
2018-05-29T09:00:00Z,10.94,-85.81,30.602
2018-05-29T09:00:00Z,10.94,-85.8,30.605
2018-05-29T09:00:00Z,10.94,-85.79,NaN
2018-05-29T09:00:00Z,10.94,-85.78,30.612000000000002
2018-05-29T09:00:00Z,10.95,-85.81,30.593
2018-05-29T09:00:00Z,10.95,-85.8,30.597
2018-05-29T09:00:00Z,10.95,-85.79,30.6
2018-05-29T09:00:00Z,10.95,-85.78,30.604
2018-05-30T09:00:00Z,10.93,-85.81,30.045
2018-05-30T09:00:00Z,10.93,-85.8,NaN
2018-05-30T09:00:00Z,10.93,-85.79,NaN
2018-05-30T09:00:00Z,10.93,-85.78,NaN
2018-05-30T09:00:00Z,10.94,-85.81,30.036
2018-05-30T09:00:00Z,10.94,-85.8,30.033
2018-05-30T09:00:00Z,10.94,-85.79,NaN
2018-05-30T09:00:00Z,10.94,-85.78,30.027
2018-05-30T09:00:00Z,10.95,-85.81,30.027
2018-05-30T09:00:00Z,10.95,-85.8,30.024
2018-05-30T09:00:00Z,10.95,-85.79,30.021
2018-05-30T09:00:00Z,10.95,-85.78,30.018
2018-05-31T09:00:00Z,10.93,-85.81,29.682000000000002
2018-05-31T09:00:00Z,10.93,-85.8,NaN
2018-05-31T09:00:00Z,10.93,-85.79,NaN
2018-05-31T09:00:00Z,10.93,-85.78,NaN
2018-05-31T09:00:00Z,10.94,-85.81,29.669
2018-05-31T09:00:00Z,10.94,-85.8,29.665
2018-05-31T09:00:00Z,10.94,-85.79,NaN
2018-05-31T09:00:00Z,10.94,-85.78,29.658
2018-05-31T09:00:00Z,10.95,-85.81,29.657
2018-05-31T09:00:00Z,10.95,-85.8,29.653
2018-05-31T09:00:00Z,10.95,-85.79,29.65
2018-05-31T09:00:00Z,10.95,-85.78,29.646
2018-06-01T09:00:00Z,10.93,-85.81,29.724
2018-06-01T09:00:00Z,10.93,-85.8,NaN
2018-06-01T09:00:00Z,10.93,-85.79,NaN
2018-06-01T09:00:00Z,10.93,-85.78,NaN
2018-06-01T09:00:00Z,10.94,-85.81,29.713
2018-06-01T09:00:00Z,10.94,-85.8,29.711
2018-06-01T09:00:00Z,10.94,-85.79,NaN
2018-06-01T09:00:00Z,10.94,-85.78,29.709
2018-06-01T09:00:00Z,10.95,-85.81,29.701
2018-06-01T09:00:00Z,10.95,-85.8,29.7
2018-06-01T09:00:00Z,10.95,-85.79,29.698
2018-06-01T09:00:00Z,10.95,-85.78,29.697
2018-06-02T09:00:00Z,10.93,-85.81,29.736
2018-06-02T09:00:00Z,10.93,-85.8,NaN
2018-06-02T09:00:00Z,10.93,-85.79,NaN
2018-06-02T09:00:00Z,10.93,-85.78,NaN
2018-06-02T09:00:00Z,10.94,-85.81,29.73
