time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2018-01-15T09:00:00Z,10.58,-98.73,26.304
2018-01-15T09:00:00Z,10.58,-98.72,26.298000000000002
2018-01-15T09:00:00Z,10.58,-98.71,26.29
2018-01-15T09:00:00Z,10.59,-98.74,26.302
2018-01-15T09:00:00Z,10.59,-98.73,26.296
2018-01-15T09:00:00Z,10.59,-98.72,26.287
2018-01-15T09:00:00Z,10.59,-98.71,26.274
2018-01-15T09:00:00Z,10.6,-98.74,26.297
2018-01-15T09:00:00Z,10.6,-98.73,26.286
2018-01-15T09:00:00Z,10.6,-98.72,26.275
2018-01-15T09:00:00Z,10.6,-98.71,26.261
2018-01-15T09:00:00Z,10.61,-98.74,26.29
2018-01-15T09:00:00Z,10.61,-98.73,26.276
2018-01-15T09:00:00Z,10.61,-98.72,26.263
2018-01-15T09:00:00Z,10.61,-98.71,26.249
2018-01-16T09:00:00Z,10.58,-98.74,26.32
2018-01-16T09:00:00Z,10.58,-98.73,26.306
2018-01-16T09:00:00Z,10.58,-98.72,26.29
2018-01-16T09:00:00Z,10.58,-98.71,26.273
2018-01-16T09:00:00Z,10.59,-98.74,26.312
2018-01-16T09:00:00Z,10.59,-98.73,26.296
2018-01-16T09:00:00Z,10.59,-98.72,26.279
2018-01-16T09:00:00Z,10.59,-98.71,26.259
2018-01-16T09:00:00Z,10.6,-98.74,26.301
2018-01-16T09:00:00Z,10.6,-98.73,26.284
2018-01-16T09:00:00Z,10.6,-98.72,26.264
2018-01-16T09:00:00Z,10.6,-98.71,26.243
2018-01-16T09:00:00Z,10.61,-98.74,26.288
2018-01-16T09:00:00Z,10.61,-98.73,26.269
2018-01-16T09:00:00Z,10.61,-98.72,26.248
2018-01-16T09:00:00Z,10.61,-98.71,26.227
2018-01-17T09:00:00Z,10.58,-98.74,25.605
2018-01-17T09:00:00Z,10.58,-98.73,25.607
2018-01-17T09:00:00Z,10.58,-98.72,25.609
2018-01-17T09:00:00Z,10.58,-98.71,25.612
2018-01-17T09:00:00Z,10.59,-98.74,25.603
2018-01-17T09:00:00Z,10.59,-98.73,25.605
2018-01-17T09:00:00Z,10.59,-98.72,25.607
2018-01-17T09:00:00Z,10.59,-98.71,25.61
2018-01-17T09:00:00Z,10.6,-98.74,25.601
2018-01-17T09:00:00Z,10.6,-98.73,25.603
2018-01-17T09:00:00Z,10.6,-98.72,25.605
2018-01-17T09:00:00Z,10.6,-98.71,25.608
2018-01-17T09:00:00Z,10.61,-98.74,25.599
2018-01-17T09:00:00Z,10.61,-98.73,25.601
2018-01-17T09:00:00Z,10.61,-98.72,25.603
2018-01-17T09:00:00Z,10.61,-98.71,25.606
2018-01-18T09:00:00Z,10.58,-98.74,25.51
2018-01-18T09:00:00Z,10.58,-98.73,25.515
2018-01-18T09:00:00Z,10.58,-98.72,25.52
2018-01-18T09:00:00Z,10.58,-98.71,25.525
2018-01-18T09:00:00Z,10.59,-98.74,25.512
2018-01-18T09:00:00Z,10.59,-98.73,25.516
2018-01-18T09:00:00Z,10.59,-98.72,25.521
2018-01-18T09:00:00Z,10.59,-98.71,25.526
2018-01-18T09:00:00Z,10.6,-98.74,25.514
2018-01-18T09:00:00Z,10.6,-98.73,25.518
2018-01-18T09:00:00Z,10.6,-98.72,25.522
2018-01-18T09:00:00Z,10.6,-98.71,25.527
2018-01-18T09:00:00Z,10.61,-98.74,25.517
2018-01-18T09:00:00Z,10.61,-98.73,25.521
2018-01-18T09:00:00Z,10.61,-98.72,25.525
2018-01-18T09:00:00Z,10.61,-98.71,25.529
2018-01-19T09:00:00Z,10.58,-98.74,25.449
2018-01-19T09:00:00Z,10.58,-98.73,25.451
2018-01-19T09:00:00Z,10.58,-98.72,25.454
2018-01-19T09:00:00Z,10.58,-98.71,25.456
2018-01-19T09:00:00Z,10.59,-98.74,25.449
2018-01-19T09:00:00Z,10.59,-98.73,25.45
2018-01-19T09:00:00Z,10.59,-98.72,25.452
2018-01-19T09:00:00Z,10.59,-98.71,25.455
2018-01-19T09:00:00Z,10.6,-98.74,25.449
2018-01-19T09:00:00Z,10.6,-98.73,25.45
2018-01-19T09:00:00Z,10.6,-98.72,25.451
2018-01-19T09:00:00Z,10.6,-98.71,25.453
2018-01-19T09:00:00Z,10.61,-98.74,25.449
2018-01-19T09:00:00Z,10.61,-98.73,25.449
2018-01-19T09:00:00Z,10.61,-98.72,25.45
2018-01-19T09:00:00Z,10.61,-98.71,25.452
2018-01-20T09:00:00Z,10.58,-98.74,25.466
2018-01-20T09:00:00Z,10.58,-98.73,25.465
2018-01-20T09:00:00Z,10.58,-98.72,25.463
2018-01-20T09:00:00Z,10.58,-98.71,25.465
2018-01-20T09:00:00Z,10.59,-98.74,25.477
2018-01-20T09:00:00Z,10.59,-98.73,25.477
2018-01-20T09:00:00Z,10.59,-98.72,25.473
2018-01-20T09:00:00Z,10.59,-98.71,25.473
2018-01-20T09:00:00Z,10.6,-98.74,25.484
2018-01-20T09:00:00Z,10.6,-98.73,25.485
2018-01-20T09:00:00Z,10.6,-98.72,25.481
2018-01-20T09:00:00Z,10.6,-98.71,25.479
2018-01-20T09:00:00Z,10.61,-98.74,25.486
2018-01-20T09:00:00Z,10.61,-98.73,25.488
2018-01-20T09:00:00Z,10.61,-98.72,25.485
2018-01-20T09:00:00Z,10.61,-98.71,25.481
2018-01-21T09:00:00Z,10.58,-98.74,25.496
2018-01-21T09:00:00Z,10.58,-98.73,25.493
2018-01-21T09:00:00Z,10.58,-98.72,25.49
2018-01-21T09:00:00Z,10.58,-98.71,25.492
2018-01-21T09:00:00Z,10.59,-98.74,25.517
2018-01-21T09:00:00Z,10.59,-98.73,25.519
2018-01-21T09:00:00Z,10.59,-98.72,25.515
2018-01-21T09:00:00Z,10.59,-98.71,25.511
2018-01-21T09:00:00Z,10.6,-98.74,25.527
2018-01-21T09:00:00Z,10.6,-98.73,25.531
2018-01-21T09:00:00Z,10.6,-98.72,25.525
2018-01-21T09:00:00Z,10.6,-98.71,25.518
2018-01-21T09:00:00Z,10.61,-98.74,25.527
2018-01-21T09:00:00Z,10.61,-98.73,25.531
2018-01-21T09:00:00Z,10.61,-98.72,25.524
2018-01-21T09:00:00Z,10.61,-98.71,25.516
2018-01-22T09:00:00Z,10.58,-98.74,25.623
2018-01-22T09:00:00Z,10.58,-98.73,25.643
2018-01-22T09:00:00Z,10.58,-98.72,25.66
2018-01-22T09:00:00Z,10.58,-98.71,25.666
2018-01-22T09:00:00Z,10.59,-98.74,25.621
2018-01-22T09:00:00Z,10.59,-98.73,25.649
2018-01-22T09:00:00Z,10.59,-98.72,25.671
2018-01-22T09:00:00Z,10.59,-98.71,25.676
2018-01-22T09:00:00Z,10.6,-98.74,25.608
2018-01-22T09:00:00Z,10.6,-98.73,25.634
2018-01-22T09:00:00Z,10.6,-98.72,25.654
2018-01-22T09:00:00Z,10.6,-98.71,25.661
2018-01-22T09:00:00Z,10.61,-98.74,25.592
2018-01-22T09:00:00Z,10.61,-98.73,25.61
2018-01-22T09:00:00Z,10.61,-98.72,25.622
2018-01-22T09:00:00Z,10.61,-98.71,25.632
2018-01-23T09:00:00Z,10.58,-98.74,25.648
2018-01-23T09:00:00Z,10.58,-98.73,25.657
2018-01-23T09:00:00Z,10.58,-98.72,25.661
2018-01-23T09:00:00Z,10.58,-98.71,25.666
2018-01-23T09:00:00Z,10.59,-98.74,25.636
2018-01-23T09:00:00Z,10.59,-98.73,25.646
2018-01-23T09:00:00Z,10.59,-98.72,25.654
2018-01-23T09:00:00Z,10.59,-98.71,25.662
2018-01-23T09:00:00Z,10.6,-98.74,25.628
2018-01-23T09:00:00Z,10.6,-98.73,25.637
2018-01-23T09:00:00Z,10.6,-98.72,25.643
2018-01-23T09:00:00Z,10.6,-98.71,25.652
2018-01-23T09:00:00Z,10.61,-98.74,25.621
2018-01-23T09:00:00Z,10.61,-98.73,25.627
2018-01-23T09:00:00Z,10.61,-98.72,25.629
2018-01-23T09:00:00Z,10.61,-98.71,25.635
2018-01-24T09:00:00Z,10.58,-98.74,25.737
2018-01-24T09:00:00Z,10.58,-98.73,25.743
2018-01-24T09:00:00Z,10.58,-98.72,25.751
2018-01-24T09:00:00Z,10.58,-98.71,25.762
2018-01-24T09:00:00Z,10.59,-98.74,25.73
2018-01-24T09:00:00Z,10.59,-98.73,25.738
2018-01-24T09:00:00Z,10.59,-98.72,25.748
2018-01-24T09:00:00Z,10.59,-98.71,25.761
2018-01-24T09:00:00Z,10.6,-98.74,25.723
2018-01-24T09:00:00Z,10.6,-98.73,25.732
2018-01-24T09:00:00Z,10.6,-98.72,25.742
2018-01-24T09:00:00Z,10.6,-98.71,25.753
2018-01-24T09:00:00Z,10.61,-98.74,25.718
2018-01-24T09:00:00Z,10.61,-98.73,25.726
2018-01-24T09:00:00Z,10.61,-98.72,25.735
2018-01-24T09:00:00Z,10.61,-98.71,25.741
2018-01-25T09:00:00Z,10.58,-98.74,25.809
2018-01-25T09:00:00Z,10.58,-98.73,25.809
2018-01-25T09:00:00Z,10.58,-98.72,25.814
2018-01-25T09:00:00Z,10.58,-98.71,25.827
2018-01-25T09:00:00Z,10.59,-98.74,25.795
2018-01-25T09:00:00Z,10.59,-98.73,25.797
2018-01-25T09:00:00Z,10.59,-98.72,25.805
2018-01-25T09:00:00Z,10.59,-98.71,25.82
2018-01-25T09:00:00Z,10.6,-98.74,25.781
2018-01-25T09:00:00Z,10.6,-98.73,25.789
2018-01-25T09:00:00Z,10.6,-98.72,25.801
2018-01-25T09:00:00Z,10.6,-98.71,25.814
2018-01-25T09:00:00Z,10.61,-98.74,25.778
2018-01-25T09:00:00Z,10.61,-98.73,25.788
